A	-1.55799117750898
B	-4.6192935131144
C	-3.4440946024333
D	-1.91779746764847
E	2.16956964311309
F	-3.79971480928995
G	-1.54754407351415
H	-3.16808497355772
I	0.840366030408329
J	-3.56991056966065
K	-1.17268647937626
L	-1.65284658526243
M	2.40833585841697
N	0.113103977373418
O	0.580651051755693
P	-4.32525188657051
Q	-2.57861834198932
R	-0.0348062986476573
S	-3.10329552128726
T	-1.72064279792949
