#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.simulated_cognate_data_100" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:simulated_cognate_data_100" name="distribution">
#            <parameter id="bcov_alpha.s:simulated_cognate_data_100" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:simulated_cognate_data_100" name="distribution">
#            <parameter id="bcov_s.s:simulated_cognate_data_100" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.05"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="10.0"/>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.simulated_cognate_data_100" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@simulated_cognate_data_100" excludeto="1" filter="-" id="orgdata.simulated_cognate_data_100" spec="beast.base.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.base.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:simulated_cognate_data_100" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:simulated_cognate_data_100" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simulated_cognate_data_100" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simulated_cognate_data_100" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:simulated_cognate_data_100" id="covarion" spec="beast.base.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:simulated_cognate_data_100">
#                    <parameter dimension="2" id="frequencies.s:simulated_cognate_data_100" lower="0.0" name="vfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.95 0.05</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:simulated_cognate_data_100" lower="0.0" name="hfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@simulated_cognate_data_100" estimate="false" id="dummyfrequencies.s:simulated_cognate_data_100" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.simulated_cognate_data_100	Tree.t:tree.height	Tree.t:tree.treeLength	mutationRate.s:simulated_cognate_data_100	bcov_alpha.s:simulated_cognate_data_100	bcov_s.s:simulated_cognate_data_100	YuleModel.t:tree	birthRate.t:tree	frequencies.s:simulated_cognate_data_100.1	frequencies.s:simulated_cognate_data_100.2
3142000	-125.20304675685104	-115.33974453863159	-9.863302218219442	-115.33974453863159	1.4878882782259801	11.938135584414038	1.0	0.06525526366016135	0.02536110161979634	-10.267569427891674	1.7577222391877627	0.9533399023422008	0.04666009765779884
3143000	-104.3311201548891	-103.41881521851577	-0.9123049363733311	-103.41881521851577	1.0075398384522505	7.361664719825912	1.0	0.5026043420414004	0.02536110161979634	-1.316572146045563	3.093517969793957	0.9666716495238333	0.03332835047616634
3144000	-103.89827315832699	-101.44300699127643	-2.4552661670505507	-101.44300699127643	1.0518531333950336	7.815572822644883	1.0	0.09167169903796715	0.02536110161979634	-2.8595333767227826	3.172777572681555	0.9666716495238333	0.03332835047616634
3145000	-131.33571219273404	-115.12713754455798	-16.20857464817606	-115.12713754455798	1.6174397102457234	16.565138534402845	1.0	0.21536391861998425	0.02536110161979634	-16.61284185784829	0.981727055151262	0.9666716495238333	0.03332835047616634
3146000	-120.38955032323813	-105.0084073553509	-15.381142967887223	-105.0084073553509	2.435488432327372	15.474806053610077	1.0	0.21536391861998425	0.04230805896820055	-15.297542513435896	1.413112644376907	0.9666716495238333	0.03332835047616634
3147000	-136.61808034021536	-109.78859184069448	-26.829488499520874	-109.78859184069448	3.6521105594084933	28.29706009214328	1.0	0.21536391861998425	0.04230805896820055	-26.74588804506955	0.7675494708242315	0.9666716495238333	0.03332835047616634
3148000	-135.08625658894968	-109.07999657785547	-26.006260011094223	-109.07999657785547	3.641042205481097	26.038285695451037	1.0	0.21536391861998425	0.04230805896820055	-25.9226595566429	0.9831859040590633	0.9666716495238333	0.03332835047616634
3149000	-118.98224202166003	-106.04211187439195	-12.940130147268084	-106.04211187439195	1.889661988902105	12.904104655577948	1.0	0.21536391861998425	0.04230805896820055	-12.856529692816757	2.0614895689180837	0.9666716495238333	0.03332835047616634
3150000	-129.1340915875787	-111.723626949964	-17.4104646376147	-111.723626949964	1.931682125010789	17.378951342354164	1.0	0.05786365368234815	0.04230805896820055	-17.326864183163377	1.0423593509689588	0.9690439543386646	0.030956045661335065
3151000	-127.26144742678235	-115.37636798995169	-11.885079436830663	-115.37636798995169	1.4217927445034044	12.929945396350538	1.0	0.05786365368234815	0.029926266746098953	-12.131646117305067	1.174059032851475	0.9797466813554492	0.020253318644550544
3152000	-113.05539451417714	-112.735619183996	-0.3197753301811488	-112.735619183996	0.7738674161686359	7.083985254147543	1.0	0.05786365368234815	0.029926266746098953	-0.5663420106555521	2.2250988097307594	0.9797466813554492	0.020253318644550544
3153000	-119.52835372139106	-113.06805213243786	-6.460301588953202	-113.06805213243786	1.2333726161209841	9.752496302564836	1.0	0.05786365368234815	0.029926266746098953	-6.706868269427606	1.5848812843732847	0.9797466813554492	0.020253318644550544
3154000	-116.69489193069153	-108.00579756156829	-8.689094369123245	-108.00579756156829	1.6419624420926264	11.172934617946725	1.0	0.05786365368234815	0.029926266746098953	-8.935661049597648	1.7867283618579428	0.9797466813554492	0.020253318644550544
3155000	-105.18170498884716	-102.32404726424922	-2.8576577245979475	-102.32404726424922	0.8592990517839209	8.348231190146695	1.0	0.05786365368234815	0.020164006592233812	-3.4802961782766917	2.5245048440298725	0.9797466813554492	0.020253318644550544
3156000	-107.3987045925287	-103.44110249440045	-3.9576020981282527	-103.44110249440045	1.35055514127891	8.270831759569313	1.0	0.05786365368234815	0.022029857417205798	-4.495979417564328	1.5492396753700293	0.9797466813554492	0.020253318644550544
3157000	-106.68363585796898	-99.89839663976748	-6.785239218201501	-99.89839663976748	1.0836281596300454	10.276621065727568	1.0	0.05786365368234815	0.022029857417205798	-7.323616537637577	1.8369105106113879	0.9797466813554492	0.020253318644550544
3158000	-111.74712227080212	-100.96534149798613	-10.781780772815996	-100.96534149798613	1.7039646887521425	12.751139965405669	1.0	0.06900587983684205	0.010256830117953876	-12.047567504326882	1.139794505101088	0.9797466813554492	0.020253318644550544
3159000	-101.7978782769223	-99.18994141276522	-2.6079368641570833	-99.18994141276522	0.9500590536833887	8.43589923457461	1.0	0.06900587983684205	0.009437696825333373	-3.952875782285123	1.8314499055804947	0.981475181060898	0.018524818939101698
3160000	-109.07858654194517	-106.467200218486	-2.6113863234591723	-106.467200218486	0.9503918233206067	8.584845972479748	1.0	0.06900587983684205	0.009437696825333373	-3.956325241587212	2.055442674117448	0.981475181060898	0.018524818939101698
3161000	-104.91949641703773	-98.01130549875846	-6.908190918279279	-98.01130549875846	1.2584545306919845	10.141860868995217	1.0	0.06900587983684205	0.023444605950001977	-7.387297094286051	1.5527279781028762	0.981475181060898	0.018524818939101698
3162000	-129.44495811277991	-109.17103520078398	-20.273922911995943	-109.17103520078398	2.480528442893608	20.07324346034848	1.0	0.06445445751673055	0.023444605950001977	-20.753029088002716	0.7109430360259039	0.981475181060898	0.018524818939101698
3163000	-134.14014666442395	-111.39950829560917	-22.740638368814786	-111.39950829560917	3.1614001602157558	23.43535138275825	1.0	0.06445445751673055	0.023444605950001977	-23.21974454482156	0.9445490795115329	0.981475181060898	0.018524818939101698
3164000	-132.35318502290298	-101.29038725708082	-31.062797765822154	-101.29038725708082	6.660133912253133	36.34850253863886	1.0	0.06445445751673055	0.023444605950001977	-31.541903941828927	0.6056150438968122	0.981475181060898	0.018524818939101698
3165000	-116.11176448483283	-103.92072155286797	-12.191042931964857	-103.92072155286797	2.2663168144626193	13.443713031570919	1.0	0.06445445751673055	0.023444605950001977	-12.670149107971628	1.6514238622039046	0.981475181060898	0.018524818939101698
3166000	-78.9334699877032	-103.52883814718827	24.595368159485055	-103.52883814718827	0.2996320932595225	1.963239612346896	1.0	0.06445445751673055	0.023444605950001977	24.11626198347828	10.00717542413223	0.987894716721287	0.012105283278712738
3167000	-103.55297898570237	-104.97016787038207	1.41718888467971	-104.97016787038207	1.0662108118448643	6.692056871259172	1.0	0.06445445751673055	0.01947197034747817	0.7613042351273398	3.081568123305653	0.987894716721287	0.012105283278712738
3168000	-120.51165787638519	-112.80500501849205	-7.706652857893127	-112.80500501849205	1.7305681377898994	10.396613468224652	1.0	0.06445445751673055	0.03440485205794175	-7.820283709521407	2.157275353660448	0.987894716721287	0.012105283278712738
3169000	-104.16193645394203	-107.3913776915919	3.229441237649872	-107.3913776915919	0.8955754352961484	5.856370878192666	1.0	0.06445445751673055	0.018917121591023982	2.5460379359328673	2.3843837939851293	0.987894716721287	0.012105283278712738
3170000	-99.31310181300822	-112.74892361827787	13.435821805269653	-112.74892361827787	0.45306791718859624	3.4705970905163204	1.0	0.06445445751673055	0.022950747666460675	12.936440809038132	4.469525806092992	0.987894716721287	0.012105283278712738
3171000	-105.85280165680787	-114.71836730568911	8.86556564888124	-114.71836730568911	0.4111038603668905	4.409326966994255	1.0	0.06445445751673055	0.010838807531247463	7.652266804739749	3.0034442366601986	0.987894716721287	0.012105283278712738
3172000	-98.3898975248772	-107.59290519017648	9.203007665299278	-107.59290519017648	0.4911912335921577	4.541077703524706	1.0	0.06445445751673055	0.010838807531247463	7.989708821157786	3.5997903112731757	0.987894716721287	0.012105283278712738
3173000	-99.85679548776612	-106.02494478023253	6.1681492924664125	-106.02494478023253	0.522693671333689	5.312433014571169	1.0	0.20469291402106696	0.010838807531247463	4.954850448324921	4.199412501742812	0.987894716721287	0.012105283278712738
3174000	-112.34381109012568	-107.31030853199599	-5.033502558129694	-107.31030853199599	1.3841633952063417	9.696346365819256	1.0	0.1252554262866849	0.010838807531247463	-6.246801402271186	1.855205032573338	0.987894716721287	0.012105283278712738
3175000	-104.72951218245218	-103.91932192920527	-0.8101902532469119	-103.91932192920527	0.8180340818410481	7.690300207284606	1.0	0.1252554262866849	0.002319808203488001	-3.4889070459752363	3.657680821416757	0.987894716721287	0.012105283278712738
3176000	-103.62640001692168	-108.0970990568313	4.47069903990962	-108.0970990568313	0.774177498131128	5.800740013064819	1.0	0.1252554262866849	0.002319808203488001	1.7919822471812958	2.0629546664007865	0.987894716721287	0.012105283278712738
3177000	-106.1844853947683	-104.57506199296114	-1.609423401807165	-104.57506199296114	1.0697451701632985	8.474286070808029	1.0	0.04325917055608149	0.002319808203488001	-4.288140194535489	1.7136246509608093	0.9712846912730375	0.028715308726962284
3178000	-128.9058267812403	-112.12724233042792	-16.77858445081238	-112.12724233042792	2.6151680686599965	19.409908444980104	1.0	0.04325917055608149	0.002319808203488001	-19.457301243540705	1.0529187719635686	0.9604758501302461	0.039524149869753715
3179000	-139.2583686444064	-103.27682439472507	-35.98154424968135	-103.27682439472507	6.488414885231199	52.64283138299631	1.0	0.026946814556763055	0.0016698948274985722	-38.97261370497545	0.2770293668152953	0.9604758501302461	0.039524149869753715
3180000	-145.53838083321804	-106.93640877613663	-38.60197205708142	-106.93640877613663	10.86252474252143	55.87660576654269	1.0	0.026946814556763055	0.0016698948274985722	-41.59304151237552	0.20423803681171251	0.9604758501302461	0.039524149869753715
3181000	-155.5152167933923	-105.0030830532113	-50.51213374018102	-105.0030830532113	16.482535350062822	111.69675571893765	1.0	0.026946814556763055	0.0016698948274985722	-53.50320319547512	0.22609228656320549	0.9604758501302461	0.039524149869753715
3182000	-161.0802855716195	-106.9472031095327	-54.1330824620868	-106.9472031095327	18.262081900461062	139.90293510217555	1.0	0.030226161217835626	0.0016698948274985722	-57.1241519173809	0.11747547311350336	0.9504071140862226	0.049592885913777245
3183000	-162.63069924525468	-104.133382882422	-58.49731636283266	-104.133382882422	29.900340828750274	171.86942065707157	1.0	0.0213129946465161	0.0016274773202652872	-61.51283307273374	0.142541195907599	0.9504071140862226	0.049592885913777245
3184000	-156.5717466622425	-111.40651850213885	-45.16522816010366	-111.40651850213885	12.13289791156163	83.25731724995559	1.0	0.0213129946465161	0.0016274773202652872	-48.18074487000474	0.3152708279686298	0.9504071140862226	0.049592885913777245
3185000	-137.2528041204523	-110.88802415068335	-26.364779969768946	-110.88802415068335	3.6989228382433916	31.997126479271202	1.0	0.0213129946465161	0.0026212650898841715	-28.927402695621332	0.5641757036529729	0.9615718316145735	0.0384281683854263
3186000	-160.7912280498407	-114.27617183624973	-46.51505621359097	-114.27617183624973	10.14298698376737	90.94173803983558	1.0	0.0213129946465161	0.0026212650898841715	-49.07767893944335	0.25017714142961534	0.9615718316145735	0.0384281683854263
3187000	-166.75126728473808	-106.44539816846915	-60.30586911626892	-106.44539816846915	30.985605189971682	197.06554648254215	1.0	0.007031420020207842	0.0010320893465254255	-63.75411898923358	0.11493526376877325	0.9615718316145735	0.0384281683854263
3188000	-169.85297093112644	-113.39023299218933	-56.46273793893712	-113.39023299218933	27.765131568775093	171.72654551328935	1.0	0.008946841695836337	3.507196985361468E-4	-60.93644148280784	0.12289696704958246	0.9615718316145735	0.0384281683854263
3189000	-177.69630453534376	-117.10232696964553	-60.59397756569823	-117.10232696964553	45.89619260321487	214.65076711787142	1.0	0.0066816728675244035	3.507196985361468E-4	-65.06768110956895	0.08932382158069675	0.9615718316145735	0.0384281683854263
3190000	-164.36892302460035	-109.23751502389223	-55.131408000708106	-109.23751502389223	19.689697621662027	140.38099829737848	1.0	0.0066816728675244035	3.507196985361468E-4	-59.605111544578826	0.07624962299607956	0.9615718316145735	0.0384281683854263
3191000	-157.44634747897288	-106.73175013100636	-50.7145973479665	-106.73175013100636	25.96798556283336	127.12395732226784	1.0	0.028907851738721728	3.507196985361468E-4	-55.18830089183722	0.1366083570053622	0.9615718316145735	0.0384281683854263
3192000	-151.81276629184276	-103.42221824068511	-48.39054805115766	-103.42221824068511	14.018644136431345	116.64027850027577	1.0	0.028907851738721728	1.6825887163597565E-4	-53.56202928841032	0.1786535320909815	0.9615718316145735	0.0384281683854263
3193000	-159.46414520419756	-106.19501313732067	-53.26913206687691	-106.19501313732067	19.565136313538087	151.19464541261777	1.0	0.028907851738721728	1.6825887163597565E-4	-58.44061330412957	0.13312004376483302	0.9467986806751354	0.05320131932486435
3194000	-186.63105424828632	-117.41931971008479	-69.21173453820151	-117.41931971008479	45.70603691649846	344.77914775681035	1.0	0.028907851738721728	1.6825887163597565E-4	-74.38321577545418	0.06571357622430894	0.9467986806751354	0.05320131932486435
3195000	-179.16703421823436	-116.05688046809409	-63.11015375014027	-116.05688046809409	33.347618227791905	251.19194556512014	1.0	0.028907851738721728	1.6825887163597565E-4	-68.28163498739293	0.0645220752662101	0.926246717525207	0.07375328247479276
3196000	-163.82482431358838	-109.89112771885503	-53.93369659473334	-109.89112771885503	18.13204791507155	155.0209215365736	1.0	0.027913141519893166	1.6825887163597565E-4	-59.105177831986005	0.1047750319246542	0.926246717525207	0.07375328247479276
3197000	-162.85486631465957	-114.54153463549714	-48.313331679162424	-114.54153463549714	21.127423620141244	113.14320028402882	1.0	0.03927296116082054	1.0826314673599493E-4	-53.9037108601672	0.22857756001448076	0.926246717525207	0.07375328247479276
3198000	-158.50859692560763	-112.45252995282085	-46.05606697278678	-112.45252995282085	15.361476284694213	103.0464025252355	1.0	0.03927296116082054	1.4196067721188743E-4	-51.38900675778561	0.21691188856552907	0.9597258263201798	0.040274173679820044
3199000	-132.5752129959483	-99.97822028905924	-32.59699270688907	-99.97822028905924	5.936436851376132	49.78468586850997	1.0	0.03927296116082054	1.4196067721188743E-4	-37.9299324918879	0.4883358170277808	0.9597258263201798	0.040274173679820044
3200000	-139.7056171691715	-112.486497146303	-27.219120022868502	-112.486497146303	4.731935184648186	36.07492414362364	1.0	0.03591041159342829	3.927717386887676E-4	-31.585240125792886	0.4254949159758304	0.9597258263201798	0.040274173679820044
3201000	-145.59514222147507	-111.83324641577752	-33.76189580569754	-111.83324641577752	5.632616655838701	49.114602227645904	1.0	0.0876646165751875	3.927717386887676E-4	-38.128015908621926	0.2704841169676952	0.9597258263201798	0.040274173679820044
3202000	-130.02676448620926	-107.25038619787867	-22.776378288330584	-107.25038619787867	2.9008534232852603	27.941272758445113	1.0	0.0876646165751875	3.927717386887676E-4	-27.142498391254968	0.49979480694259193	0.9597258263201798	0.040274173679820044
3203000	-130.21451767648122	-105.02940020592553	-25.1851174705557	-105.02940020592553	4.968605726126715	30.943162780833916	1.0	0.0876646165751875	3.927717386887676E-4	-29.551237573480083	0.4150157285016634	0.9597258263201798	0.040274173679820044
3204000	-117.4488660133518	-108.68945573787033	-8.759410275481475	-108.68945573787033	2.2140389238460525	14.198828075088835	1.0	0.15909932493839862	2.1920665434160716E-4	-13.679600762770287	1.1472572106177694	0.9597258263201798	0.040274173679820044
3205000	-106.40304739068853	-106.51673182741297	0.11368443672443984	-106.51673182741297	1.090747775860663	8.875600176063095	1.0	0.15909932493839862	2.1920665434160716E-4	-4.806506050564373	1.8009704983141737	0.9597258263201798	0.040274173679820044
3206000	-137.15901507347473	-118.74093250966662	-18.418082563808106	-118.74093250966662	2.001400485970912	24.561284926605495	1.0	0.288465788729962	1.2146601377125968E-4	-23.8991442150477	0.8107209699407478	0.9597258263201798	0.040274173679820044
3207000	-119.06683059277628	-107.49193393481809	-11.574896657958192	-107.49193393481809	1.5080315168975202	17.13495230595819	1.0	0.288465788729962	1.2146601377125968E-4	-17.055958309197784	1.1591915684696652	0.9520040977434456	0.04799590225655419
3208000	-142.40009516197162	-113.22093000092627	-29.17916516104534	-113.22093000092627	7.3639047756578275	38.09218646956229	1.0	0.288465788729962	1.2146601377125968E-4	-34.66022681228493	0.796272765334264	0.9520040977434456	0.04799590225655419
3209000	-122.2758223547084	-107.92105763583757	-14.354764718870832	-107.92105763583757	2.0196619097296358	19.723529349485162	1.0	0.288465788729962	1.2146601377125968E-4	-19.835826370110425	0.8567013622804523	0.9520040977434456	0.04799590225655419
3210000	-147.45028475501158	-122.12035567043621	-25.329929084575358	-122.12035567043621	3.5291462414836583	30.557962967356513	1.0	0.288465788729962	1.2146601377125968E-4	-30.81099073581495	1.021516903710898	0.9520040977434456	0.04799590225655419
3211000	-128.7946923876488	-111.83351040832191	-16.9611819793269	-111.83351040832191	2.1487223291793947	22.010402511957505	1.0	0.288465788729962	2.1697374316748477E-4	-21.89109932667549	0.9532498111733761	0.9520040977434456	0.04799590225655419
3212000	-115.12867055652825	-103.73392378817425	-11.394746768353992	-103.73392378817425	2.1342250487359116	16.481479076756983	1.0	0.288465788729962	1.9984428596212095E-4	-16.40279178983033	1.0360241113845567	0.9622037435536251	0.037796256446374674
3213000	-102.96567687369807	-103.26849524806588	0.302818374367801	-103.26849524806588	1.1801974032744709	8.754250717075317	1.0	0.288465788729962	1.9984428596212095E-4	-4.705226647108539	2.6643999852844824	0.9622037435536251	0.037796256446374674
3214000	-123.8775775541668	-106.64336302035024	-17.234214533816562	-106.64336302035024	3.436457753583457	22.784724693599888	1.0	0.05847572507331953	1.5584211273425588E-4	-22.478524296938357	0.790104837928376	0.9622037435536251	0.037796256446374674
3215000	-130.73914026193603	-106.44628106270355	-24.29285919923249	-106.44628106270355	4.039147537570275	33.08115818776452	1.0	0.05847572507331953	1.5584211273425588E-4	-29.537168962354283	0.5808130233648666	0.9622037435536251	0.037796256446374674
3216000	-136.96928686078536	-102.354749434221	-34.61453742656434	-102.354749434221	7.215870816209535	54.30992216621191	1.0	0.05847572507331953	1.5584211273425588E-4	-39.85884718968613	0.2527365631768617	0.9622037435536251	0.037796256446374674
3217000	-129.0218858432747	-105.36445755307176	-23.657428290202947	-105.36445755307176	5.11391707692789	31.980340586704017	1.0	0.1169241318138055	1.5584211273425588E-4	-28.901738053324742	0.5762431614534356	0.9622037435536251	0.037796256446374674
3218000	-131.93147262431012	-114.13350005489634	-17.79797256941376	-114.13350005489634	2.626083153565519	22.910482056311867	1.0	0.1169241318138055	1.5584211273425588E-4	-23.042282332535553	1.0313634829256524	0.9622037435536251	0.037796256446374674
3219000	-127.32075298473197	-115.70537260618173	-11.615380378550245	-115.70537260618173	1.8716799327601326	16.90968574573961	1.0	0.1169241318138055	1.5584211273425588E-4	-16.85969014167204	1.0272268635071042	0.9622037435536251	0.037796256446374674
3220000	-129.5491951904258	-117.46757287662318	-12.081622313802601	-117.46757287662318	1.8930183043124478	17.085702047495598	1.0	0.10358606649657214	1.5584211273425588E-4	-17.325932076924396	1.3371690395448728	0.9622037435536251	0.037796256446374674
3221000	-123.12528715529459	-108.14633574862563	-14.978951406668948	-108.14633574862563	1.6809736289957875	16.853445532345123	1.0	0.10358606649657214	1.5584211273425588E-4	-20.223261169790742	1.9567073540727642	0.9622037435536251	0.037796256446374674
3222000	-119.35915163538654	-111.79897455076008	-7.560177084626464	-111.79897455076008	1.4709650850337415	13.605434702182068	1.0	0.10358606649657214	1.5584211273425588E-4	-12.804486847748258	1.5793484640595639	0.9622037435536251	0.037796256446374674
3223000	-129.76544112673383	-120.92997908032123	-8.835462046412612	-120.92997908032123	1.9272206087494383	13.873951213505913	1.0	0.10358606649657214	1.5584211273425588E-4	-14.079771809534405	0.9625186285134596	0.9622037435536251	0.037796256446374674
3224000	-149.09328951705518	-123.18975825348844	-25.903531263566745	-123.18975825348844	6.255781068254663	35.88260121906776	1.0	0.10358606649657214	1.5584211273425588E-4	-31.14784102668854	0.5753599977781368	0.9667249567729377	0.033275043227062144
3225000	-126.47632530191717	-116.59241127762186	-9.883914024295311	-116.59241127762186	2.7473300107896583	15.475075576018929	1.0	0.10358606649657214	1.5584211273425588E-4	-15.128223787417104	1.2946306948409259	0.9667249567729377	0.033275043227062144
3226000	-128.39207654351225	-111.1950656291917	-17.19701091432055	-111.1950656291917	2.218834326332672	22.274870069685868	1.0	0.10358606649657214	1.6415304073053174E-4	-22.39196186390167	1.0327158501116875	0.9667249567729377	0.033275043227062144
3227000	-117.34788012763187	-108.03191621777883	-9.315963909853046	-108.03191621777883	1.742711444245672	14.965716003988803	1.0	0.10358606649657214	1.6415304073053174E-4	-14.510914859434166	1.1834661781112636	0.9667249567729377	0.033275043227062144
3228000	-116.16950816371012	-111.65580382379007	-4.51370433992005	-111.65580382379007	1.0970770124057176	11.492372720183791	1.0	0.10358606649657214	1.6415304073053174E-4	-9.70865528950117	1.3941606919959897	0.9744033026391931	0.025596697360806737
3229000	-122.23141710710459	-107.45931134346523	-14.772105763639352	-107.45931134346523	2.3425470166953017	19.82045369682475	1.0	0.10358606649657214	1.6415304073053174E-4	-19.967056713220472	0.8381718711618564	0.9744033026391931	0.025596697360806737
3230000	-123.94886791587768	-102.55122609201337	-21.397641823864316	-102.55122609201337	4.13639031396213	27.017180239798584	1.0	0.10358606649657214	1.6415304073053174E-4	-26.592592773445435	0.9430438009247474	0.9744033026391931	0.025596697360806737
3231000	-110.35080897293426	-112.66230973216736	2.3115007592330974	-112.66230973216736	0.7630403717407908	8.133720680947539	1.0	0.10358606649657214	1.6415304073053174E-4	-2.8834501903480225	2.3806872090170335	0.9744033026391931	0.025596697360806737
3232000	-101.90830242851284	-107.99316801045377	6.084865581940932	-107.99316801045377	0.809826431954914	6.640843335543805	1.0	0.10358606649657214	1.6415304073053174E-4	0.8899146323598117	2.6020934346478204	0.9744033026391931	0.025596697360806737
3233000	-102.20434142690569	-106.1161349740369	3.9117935471312153	-106.1161349740369	0.9579987431234482	7.317780664536848	1.0	0.10358606649657214	1.6415304073053174E-4	-1.2831574024499046	3.175036599011092	0.9744033026391931	0.025596697360806737
3234000	-103.0518188133983	-108.60613288775195	5.554314074353654	-108.60613288775195	0.7156205455909086	6.426355620099107	1.0	0.10358606649657214	1.6415304073053174E-4	0.35936312477253374	4.155574696562261	0.9744033026391931	0.025596697360806737
3235000	-112.55354275737159	-103.10659205810958	-9.446950699262004	-103.10659205810958	1.454326535932427	14.949952363924066	1.0	0.10358606649657214	1.6415304073053174E-4	-14.641901648843124	1.4627016025435273	0.9744033026391931	0.025596697360806737
3236000	-110.90713303547524	-107.58838168264415	-3.3187513528310815	-107.58838168264415	1.3263168129471485	10.833164371280299	1.0	0.10358606649657214	1.7503276811492145E-4	-8.45273588129112	1.5584986797759797	0.9744033026391931	0.025596697360806737
3237000	-112.54571827720152	-106.22658690860123	-6.319131368600281	-106.22658690860123	1.9708835382589105	12.770190291276924	1.0	0.10358606649657214	1.7503276811492145E-4	-11.45311589706032	1.4648162776493747	0.9744033026391931	0.025596697360806737
3238000	-121.81969718980855	-112.93827535158577	-8.881421838222778	-112.93827535158577	1.640045483525694	14.532162921767402	1.0	0.10358606649657214	1.7503276811492145E-4	-14.015406366682818	1.452415712295292	0.9744033026391931	0.025596697360806737
3239000	-115.41109340197609	-111.5742141671892	-3.836879234786889	-111.5742141671892	1.5287958421687893	10.406640039451903	1.0	0.10358606649657214	1.7503276811492145E-4	-8.970863763246928	1.2098836708920135	0.9744033026391931	0.025596697360806737
3240000	-98.65073580872634	-106.86529287718855	8.214557068462216	-106.86529287718855	0.9809700138518992	5.845820927528559	1.0	0.10358606649657214	1.7503276811492145E-4	3.0805725400021764	2.693751193336551	0.9744033026391931	0.025596697360806737
3241000	-117.90786037715176	-103.68892662820085	-14.21893374895091	-103.68892662820085	2.711208884856701	19.348889118702463	1.0	0.10358606649657214	1.7503276811492145E-4	-19.35291827741095	1.009238657264323	0.9744033026391931	0.025596697360806737
3242000	-124.64928492189392	-117.2737735593602	-7.37551136253373	-117.2737735593602	1.8266785486092116	13.128111587106295	1.0	0.12220236708745366	1.7503276811492145E-4	-12.509495890993769	1.1308520179579369	0.9744033026391931	0.025596697360806737
3243000	-114.8554497184516	-108.97759313717042	-5.877856581281175	-108.97759313717042	1.4427858360061059	12.282950505023427	1.0	0.1306273206993641	1.7503276811492145E-4	-11.011841109741214	1.2879502669715621	0.9744033026391931	0.025596697360806737
3244000	-108.36272050407794	-101.72555858842891	-6.637161915649027	-101.72555858842891	1.5887383685446013	12.78712526482499	1.0	0.10707572210563314	1.7503276811492145E-4	-11.771146444109066	1.7633807505331218	0.9744033026391931	0.025596697360806737
